ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2255	WesternLuobuohe-336_axe-1	Hmongic		AXE	axe		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + t u ³⁵	677		211	? 入	⁰/² ³⁵	Luopohe	t u ᶜ/³	1 7 8 9 1 7 8	AXT_AXT	HE6_TY2	10	10.H.C 10.E.V 10.6.T 10._._ 10.T.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+tu³⁵	0	104 103
2256	SouthernGuizhouChuanqiandian-336_axe-1	Hmongic		AXE	axe		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t ɔ ⁵⁵	677		211	阳平.阳入	⁵⁵	Southern Chuanqiandian	t ɔ ⁵ᵃ/⁵	1 7 8	AXT	TU5	8	8.T.C 8.U.V 8.5.T	1.6 3.0 1.0	tɔ⁵⁵	0	103
2257	WesternXiangxi-336_axe-1	Hmongic		AXE	axe		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + t ɔ ⁵³	677		211	阴平 ?	³⁵ ⁵³	Western Xiangxi	t ɔ ⁵	1 7 8 9 1 7 8	AXT_AXT	KU2_TU3	11	11.K.C 11.U.V 11.2.T 11._._ 11.T.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+tɔ⁵³	0	105 103
2258	NorthernQiandong-336_axe-1	Hmongic		AXE	axe		NorthernQiandong	Qiandong, North	nort2747	t o ⁴⁴	677		211	阴去	⁴⁴	Northern Qiandong	t o ⁵	1 7 8	AXT	TU5	7	7.T.C 7.U.V 7.5.T	1.6 3.0 1.0	to⁴⁴	0	103
2259	WesternBaheng-336_axe-1	Hmongic		AXE	axe		WesternBaheng	Baheng, West	pahn1237	t ei ⁵⁵	677		211	阴去	⁵⁵	Baheng	t i ⁵	1 7 8	AXT	TE5	9	9.T.C 9.E.V 9.5.T	1.6 3.0 1.0	tei⁵⁵	0	103
2260	EasternBaheng-336_axe-1	Hmongic		AXE	axe		EasternBaheng	Baheng, East	pahn1237	t i ⁵⁵	677		211	阴去	⁵⁵	Baheng	t i ⁵	1 7 8	AXT	TI5	2	2.T.C 2.I.V 2.5.T	1.6 3.0 1.0	ti⁵⁵	0	103
2261	Jiongnai-336_axe-1	Hmongic		AXE	axe		Jiongnai	Jiongnai	jion1236	ð ei ³⁵	677		211	阴去	³⁵	Jiongnai	ð ei ⁵	3 7 8	AXT	DE2	4	4.D.C 4.E.V 4.2.T	1.6 3.0 1.0	ðei³⁵	0	103
2262	Mien-336_axe-1	Mienic		AXE	axe		Mien	Mien	iumi1238	p əu ⁵³	677		16	阴上	⁵³	Mien	p ou ³	1 7 8	AXT	PE3	6	6.P.C 6.E.V 6.3.T	1.6 3.0 1.0	pəu⁵³	0	102
2263	KimMun-336_axe-1	Mienic		AXE	axe		KimMun	Kim Mun	kimm1245	ˀp oːu ⁵¹	677		16	上声.清.气	⁵¹	Kim Mun	p ɔu ³	1 7 8	AXT	PU3	5	5.P.C 5.U.V 5.3.T	1.6 3.0 1.0	ˀpoːu⁵¹	0	102
2264	BiaoMin-336_axe-1	Mienic		AXE	axe		BiaoMin	Biao Min	biao1254	b əu ³⁵	677		16	阴上	³⁵	Biao Min	b əu ³	1 7 8	AXT	PE2	1	1.P.C 1.E.V 1.2.T	1.6 3.0 1.0	bəu³⁵	0	102
2265	ZaoMin-336_axe-1	Mienic		AXE	axe		ZaoMin	Zao Min	dzao1238	b u ²⁴	677		16	阴上	²⁴	Zao Min	p u ³	1 7 8	AXT	PY2	13	13.P.C 13.Y.V 13.2.T	1.6 3.0 1.0	bu²⁴	0	102
61	WhiteHmong-256_theback-1			BACK	the back		WhiteHmong	White Hmong	hmon1333	ⁿr o ˥/⁵⁵ + q au ˨˩˧/²¹³	1291		817	˥ ˩'	˥/⁵⁵ ˨˩˧/²¹³	White Hmong	q au ⁸/²⁴	5 7 8 9 1 7 8	AXT_AXT	RU5_KA6	12	12.R.C 12.U.V 12.5.T 12._._ 12.K.C 12.A.V 12.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿro˥/⁵⁵+qau˨˩˧/²¹³	0	119 120
62	WhiteHmong-256_theback-2			BACK	the back		WhiteHmong	White Hmong	hmon1333	d u/w a ˧˦/³⁴	1291		817	˧˦	˧˦/³⁴	White Hmong	q au ⁸/²⁴	1 6 7 8	ACXT	TWA2	12	12.T.C 12.W.C 12.A.V 12.2.T	1.6 1.2 3.0 1.0	du/wa˧˦/³⁴	0	121
273	WhiteHmong-1088_bad-1			BAD	bad		WhiteHmong	White Hmong	hmon1333	pʰ e ˨˩˧/²¹³	1292		38	˩'	˨˩˧/²¹³	White Hmong	p u/w a ⁴	1 7 8	AXT	PE6	12	12.P.C 12.E.V 12.6.T	1.6 3.0 1.0	pʰe˨˩˧/²¹³	0	129
3400	EasternLuobuohe-595_bad-1	Hmongic		BAD	bad		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ts a ⁵⁵	1292		38	? 上	⁰/² ⁵⁵	Luopohe	v u ᴮ/²	1 7 8 9 2 7 8	AXT_AXT	TE6_CA5	3	3.T.C 3.E.V 3.6.T 3._._ 3.C.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tsa⁵⁵	0	124 125
3401	WesternLuobuohe-595_bad-1	Hmongic		BAD	bad		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ts ɑ ⁵⁵	1292		38	? 去	⁰/² ⁵⁵	Luopohe	v u ᴮ/²	1 7 8 9 2 7 8	AXT_AXT	TE6_CA5	10	10.T.C 10.E.V 10.6.T 10._._ 10.C.C 10.A.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tsɑ⁵⁵	0	124 125
3402	SouthernGuizhouChuanqiandian-595_bad-1	Hmongic		BAD	bad		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ə ¹¹	1292		38	?	¹¹	Southern Chuanqiandian	p əa ⁴	1 7 8	AXT	PE1	8	8.P.C 8.E.V 8.1.T	1.6 3.0 1.0	pə¹¹	0	129
3403	WesternXiangxi-595_bad-1	Hmongic		BAD	bad		WesternXiangxi	Xiangxi, West	west2430	tɕ ɑ ⁴⁴	1292		38	阴上.阴入	⁴⁴	Western Xiangxi	p ɑ ⁴	2 7 8	AXT	CA5	11	11.C.C 11.A.V 11.5.T	1.6 3.0 1.0	tɕɑ⁴⁴	0	125
3404	NorthernQiandong-595_bad-1	Hmongic		BAD	bad		NorthernQiandong	Qiandong, North	nort2747	ʑ a ŋ ³¹	1292		38	阳入	³¹	Northern Qiandong	p a ⁴	3 7 4 8	AXLT	SAN3	7	7.S.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	ʑaŋ³¹	0	128
3405	NorthernQiandong-595_bad-2	Hmongic		BAD	bad		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɬʲ a ⁵⁵	1292		38	阴平 ?	³³ ⁵⁵	Northern Qiandong	p a ⁴	1 7 8 9 5 7 8	AXT_AXT	KA4_LA5	7	7.K.C 7.A.V 7.4.T 7._._ 7.L.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+ɬʲa⁵⁵	0	123 130
3406	WesternBaheng-595_bad-1	Hmongic		BAD	bad		WesternBaheng	Baheng, West	pahn1237	p ei ¹¹	1292		0	阳上	¹¹	Baheng		1 7 8	AXT	PE1	9	9.P.C 9.E.V 9.1.T	1.6 3.0 1.0	pei¹¹	0	129
3407	EasternBaheng-595_bad-1	Hmongic		BAD	bad		EasternBaheng	Baheng, East	pahn1237	ɕ a ³⁵	1292		0	阴平	³⁵	Baheng		3 7 8	AXT	SA2	2	2.S.C 2.A.V 2.2.T	1.6 3.0 1.0	ɕa³⁵	0	123
3408	Jiongnai-595_bad-1	Hmongic		BAD	bad		Jiongnai	Jiongnai	jion1236	w ei ³¹	1292		0	阳上	³¹	Jiongnai		6 7 8	AXT	WE3	4	4.W.C 4.E.V 4.3.T	1.6 3.0 1.0	wei³¹	0	126
3409	Mien-595_bad-1	Mienic		BAD	bad		Mien	Mien	iumi1238	w aːi ²¹	1292		0	阳去	²¹	Mien		6 7 8	AXT	WA3	6	6.W.C 6.A.V 6.3.T	1.6 3.0 1.0	waːi²¹	0	126
3410	KimMun-595_bad-1	Mienic		BAD	bad		KimMun	Kim Mun	kimm1245	h u ⁵¹	1292		0	上声.清.气	⁵¹	Kim Mun		3 7 8	AXT	HY3	5	5.H.C 5.Y.V 5.3.T	1.6 3.0 1.0	hu⁵¹	0	127
3411	KimMun-595_bad-2	Mienic		BAD	bad		KimMun	Kim Mun	kimm1245	ˀp ai ⁴²	1292		0	去声.浊.入声.浊	⁴²	Kim Mun		1 7 8	AXT	PA3	5	5.P.C 5.A.V 5.3.T	1.6 3.0 1.0	ˀpai⁴²	0	129
3412	BiaoMin-595_bad-1	Mienic		BAD	bad		BiaoMin	Biao Min	biao1254	tsʰ a ³³	1292		0	阴平	³³	Biao Min		2 7 8	AXT	CA4	1	1.C.C 1.A.V 1.4.T	1.6 3.0 1.0	tsʰa³³	0	123
3413	ZaoMin-595_bad-1	Mienic		BAD	bad		ZaoMin	Zao Min	dzao1238	v ai ²²	1292		0	阳去.阳入	²²	Zao Min		3 7 8	AXT	BA1	13	13.B.C 13.A.V 13.1.T	1.6 3.0 1.0	vai²²	0	126
152	WhiteHmong-634_thebamboo-1			BAMBOO	the bamboo		WhiteHmong	White Hmong	hmon1333	ɕ o ŋ ˥/⁵⁵	1927		424	˥	˥/⁵⁵	White Hmong	ʈ aɯ ⁸/²⁴	3 7 4 8	AXLT	SUN5	12	12.S.C 12.U.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	ɕoŋ˥/⁵⁵	0	149
1720	EasternLuobuohe-217_bamboo-1	Hmongic		BAMBOO	bamboo		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ȵ o ³¹	1927		0	? 平	⁰/² ³¹	Luopohe		1 7 8 9 4 7 8	AXT_AXT	HA6_NU3	3	3.H.C 3.A.V 3.6.T 3._._ 3.N.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ȵo³¹	0	144 145
1721	WesternLuobuohe-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ȵ̥ o ³¹	1927		0	? 平.上	⁰/² ³¹	Luopohe		1 7 8 9 4 7 8	AXT_AXT	HE6_NU3	10	10.H.C 10.E.V 10.6.T 10._._ 10.N.C 10.U.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ȵ̥o³¹	0	144 145
1722	SouthernGuizhouChuanqiandian-217_bamboo-1	Hmongic		BAMBOO	bamboo		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ə ²¹	1927		424	?	²¹	Southern Chuanqiandian	ʈ ə ⁸/²⁴	1 7 8	AXT	TE3	8	8.T.C 8.E.V 8.3.T	1.6 3.0 1.0	ʈə²¹	0	147
1723	WesternXiangxi-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ɬ o ⁴⁴	1927		379	阴平 阴上.阴入	³⁵ ⁴⁴	Western Xiangxi	l̥ʰ o ³	1 7 8 9 5 7 8	AXT_AXT	KU2_LU5	11	11.K.C 11.U.V 11.2.T 11._._ 11.L.C 11.U.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+ɬo⁴⁴	0	148 142
1724	NorthernQiandong-217_bamboo-1	Hmongic		BAMBOO	bamboo		NorthernQiandong	Qiandong, North	nort2747	ɬʰ o ³⁵	1927		379	阴上	³⁵	Northern Qiandong	l̥ʰ o ³	5 7 8	AXT	LU2	7	7.L.C 7.U.V 7.2.T	1.6 3.0 1.0	ɬʰo³⁵	0	142
1725	WesternBaheng-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternBaheng	Baheng, West	pahn1237	p o ³³	1927		0	阳平	³³	Baheng		1 7 8	AXT	PU4	9	9.P.C 9.U.V 9.4.T	1.6 3.0 1.0	po³³	0	143
1726	EasternBaheng-217_bamboo-1	Hmongic		BAMBOO	bamboo		EasternBaheng	Baheng, East	pahn1237	p o ³³	1927		0	阳平	³³	Baheng		1 7 8	AXT	PU4	2	2.P.C 2.U.V 2.4.T	1.6 3.0 1.0	po³³	0	143
1727	Jiongnai-217_bamboo-1	Hmongic		BAMBOO	bamboo		Jiongnai	Jiongnai	jion1236	p l i ⁴⁴	1927		0	阴平	⁴⁴	Jiongnai		1 5 7 8	ACXT	PLI5	4	4.P.C 4.L.C 4.I.V 4.5.T	1.6 1.2 3.0 1.0	pli⁴⁴	0	146
1728	Mien-217_bamboo-1	Mienic		BAMBOO	bamboo		Mien	Mien	iumi1238	ɬ au ⁵³	1927		379	阴上	⁵³	Mien	l̥ au ³	5 7 8	AXT	LA3	6	6.L.C 6.A.V 6.3.T	1.6 3.0 1.0	ɬau⁵³	0	142
1729	KimMun-217_bamboo-1	Mienic		BAMBOO	bamboo		KimMun	Kim Mun	kimm1245	l au ⁵¹	1927		379	上声.清.气	⁵¹	Kim Mun	l ɔu ³	5 7 8	AXT	LA3	5	5.L.C 5.A.V 5.3.T	1.6 3.0 1.0	lau⁵¹	0	142
1730	BiaoMin-217_bamboo-1	Mienic		BAMBOO	bamboo		BiaoMin	Biao Min	biao1254	ɬ au ³⁵	1927		379	阴上	³⁵	Biao Min	ɬ au ³	5 7 8	AXT	LA2	1	1.L.C 1.A.V 1.2.T	1.6 3.0 1.0	ɬau³⁵	0	142
1731	ZaoMin-217_bamboo-1	Mienic		BAMBOO	bamboo		ZaoMin	Zao Min	dzao1238	l au ²⁴	1927		379	阴上	²⁴	Zao Min	l au ³	5 7 8	AXT	LA2	13	13.L.C 13.A.V 13.2.T	1.6 3.0 1.0	lau²⁴	0	142
1861	EasternLuobuohe-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ⁿb j a ²⁴	2494		187	? 去	⁰/⁵ ²⁴	Luopohe	ⁿp j a ᶜ/³	1 7 8 9 1 6 7 8	AXT_ACXT	KU6_PJA2	3	3.K.C 3.U.V 3.6.T 3._._ 3.P.C 3.J.C 3.A.V 3.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo⁰/⁵+ⁿbja²⁴	0	160 159
1862	WesternLuobuohe-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb a ³⁵	2494		187	? 入	⁰/² ³⁵	Luopohe	ⁿp j a ᶜ/³	1 7 8 9 1 7 8	AXT_AXT	HE6_PA2	10	10.H.C 10.E.V 10.6.T 10._._ 10.P.C 10.A.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ⁿba³⁵	0	163 159
1863	SouthernGuizhouChuanqiandian-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ʐ ə ¹³	2494		187	阴上	¹³	Southern Chuanqiandian	ⁿp ʐ əa ⁶/¹³	1 3 7 8	ACXT	PSE2	8	8.P.C 8.S.C 8.E.V 8.2.T	1.6 1.2 3.0 1.0	ⁿpʐə¹³	0	159
1864	WesternXiangxi-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternXiangxi	Xiangxi, West	west2430	m ʐ ɑ ⁴²	2494		187	?	⁴²	Western Xiangxi	m ʐ ɑ ⁶/¹³	4 3 7 8	ACYT	MSA3	11	11.M.C 11.S.C 11.A.V 11.3.T	1.6 1.2 3.0 1.0	mʐɑ⁴²	0	159
1865	NorthernQiandong-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		NorthernQiandong	Qiandong, North	nort2747	z a ¹³	2494		187	阴入	¹³	Northern Qiandong	z a ⁶/¹³	3 7 8	AXT	SA2	7	7.S.C 7.A.V 7.2.T	1.6 3.0 1.0	za¹³	0	161
1866	WesternBaheng-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternBaheng	Baheng, West	pahn1237	nʲ ei ⁴⁴	2494		187	阳去	⁴⁴	Baheng	m j e ⁶/¹³	4 7 8	AXT	NE5	9	9.N.C 9.E.V 9.5.T	1.6 3.0 1.0	nʲei⁴⁴	0	162
1867	EasternBaheng-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		EasternBaheng	Baheng, East	pahn1237	ⁿp j e ³¹	2494		187	阳去.阳入	³¹	Baheng	m j e ⁶/¹³	1 6 7 8	ACXT	PJE3	2	2.P.C 2.J.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	ⁿpje³¹	0	159
1868	Jiongnai-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		Jiongnai	Jiongnai	jion1236	ⁿp j a ¹¹	2494		187	阳去	¹¹	Jiongnai	ⁿp j a ⁶/¹³	1 6 7 8	ACXT	PJA1	4	4.P.C 4.J.C 4.A.V 4.1.T	1.6 1.2 3.0 1.0	ⁿpja¹¹	0	159
1869	Mien-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		Mien	Mien	iumi1238	b ai ²¹	2494		187	阳去	²¹	Mien	b j e ⁶/¹³	1 7 8	AXT	PA3	6	6.P.C 6.A.V 6.3.T	1.6 3.0 1.0	bai²¹	0	159
1870	KimMun-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		KimMun	Kim Mun	kimm1245	b j ai ⁴²	2494		187	去声.浊.入声.浊	⁴²	Kim Mun	b j ai ⁶/¹³	1 6 7 8	ACXT	PJA3	5	5.P.C 5.J.C 5.A.V 5.3.T	1.6 1.2 3.0 1.0	bjai⁴²	0	159
1871	BiaoMin-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		BiaoMin	Biao Min	biao1254	b l ai ⁴²	2494		187	阳上.阳去	⁴²	Biao Min	b l ai ⁶/¹³	1 5 7 8	ACXT	PLA3	1	1.P.C 1.L.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	blai⁴²	0	159
1872	ZaoMin-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		ZaoMin	Zao Min	dzao1238	b e ²²	2494		187	阳去.阳入	²²	Zao Min	b ɛi ⁶/¹³	1 7 8	AXT	PE1	13	13.P.C 13.E.V 13.1.T	1.6 3.0 1.0	be²²	0	159
4061	EasternLuobuohe-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		EasternLuobuohe	Luobuohe, Eastern	luop1235	z əu ³³	1206		0	入	³³	Luopohe		3 7 8	AXT	SE4	3	3.S.C 3.E.V 3.4.T	1.6 3.0 1.0	zəu³³	0	176
4062	WesternLuobuohe-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternLuobuohe	Luobuohe, Western	luop1235	ð u ³¹	1206		0	平.上	³¹	Luopohe		3 7 8	AXT	DY3	10	10.D.C 10.Y.V 10.3.T	1.6 3.0 1.0	ðu³¹	0	176
4063	SouthernGuizhouChuanqiandian-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ a ŋ ³²	1206		0	?	³²	Southern Chuanqiandian		2 7 4 8	AXLT	CAN3	8	8.C.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	tɕaŋ³²	0	177
4064	WesternXiangxi-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternXiangxi	Xiangxi, West	west2430	tɕ u ⁴²	1206		0	?	⁴²	Western Xiangxi		2 7 8	AXT	CY3	11	11.C.C 11.Y.V 11.3.T	1.6 3.0 1.0	tɕu⁴²	0	175
4065	NorthernQiandong-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		NorthernQiandong	Qiandong, North	nort2747	ɕ i ¹³	1206		0	阴入	¹³	Northern Qiandong		3 7 8	AXT	SI2	7	7.S.C 7.I.V 7.2.T	1.6 3.0 1.0	ɕi¹³	0	179
4066	WesternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternBaheng	Baheng, West	pahn1237	tɕ u ³³	1206		0	阳平	³³	Baheng		2 7 8	AXT	CY4	9	9.C.C 9.Y.V 9.4.T	1.6 3.0 1.0	tɕu³³	0	175
4067	EasternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		EasternBaheng	Baheng, East	pahn1237	tɕ o ³¹	1206		0	阳去.阳入	³¹	Baheng		2 7 8	AXT	CU3	2	2.C.C 2.U.V 2.3.T	1.6 3.0 1.0	tɕo³¹	0	175
4068	Jiongnai-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		Jiongnai	Jiongnai	jion1236	tʃ ə ŋ ⁴⁴	1206		0	阴平	⁴⁴	Jiongnai		1 7 4 8	AXLT	TEN5	4	4.T.C 4.E.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	tʃəŋ⁴⁴	0	177
4069	Mien-727_barkofdog-1	Mienic		BARKING	bark (of dog)		Mien	Mien	iumi1238	h əu ²¹	1206		572	阳去	²¹	Mien	tɕ u ŋ ⁵¹	3 7 8	AXT	HE3	6	6.H.C 6.E.V 6.3.T	1.6 3.0 1.0	həu²¹	0	178
4070	KimMun-727_barkofdog-1	Mienic		BARKING	bark (of dog)		KimMun	Kim Mun	kimm1245	tʃ uː ŋ ⁵⁵	1206		572	去声.清.入声.清.短	⁵⁵	Kim Mun	ȶ u ŋ ⁵	1 7 4 8	AXLT	TYN5	5	5.T.C 5.Y.V 5.N.c 5.5.T	1.6 3.0 1.1 1.0	tʃuːŋ⁵⁵	0	177
4071	BiaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		BiaoMin	Biao Min	biao1254	d ɥ ə ²⁴	1206		572	阴去	²⁴	Biao Min	ɖ w ə ⁵	1 6 7 8	ACXT	TJE2	1	1.T.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	dɥə²⁴	0	174
4072	ZaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		ZaoMin	Zao Min	dzao1238	b o ŋ ⁴²	1206		0	阴去	⁴²	Zao Min		1 7 4 8	AXLT	PUN3	13	13.P.C 13.U.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	boŋ⁴²	0	180
2172	EasternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ³¹ + ʑ u ⁵⁵	3025		470	平 上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	1 7 8 9 3 7 8	AXT_AXT	KA3_SY5	3	3.K.C 3.A.V 3.3.T 3._._ 3.S.C 3.Y.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿga³¹+ʑu⁵⁵	0	189 190
2173	WesternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ³¹ + ʑ u ⁵⁵	3025		470	平.上 去	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	1 7 8 9 3 7 8	AXT_AXT	KA3_SY5	10	10.K.C 10.A.V 10.3.T 10._._ 10.S.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿgɑ³¹+ʑu⁵⁵	0	189 190
2174	SouthernGuizhouChuanqiandian-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ⁵³ + ŋ u ⁵³	3025		470	? ?	⁵³ ⁵³	Southern Chuanqiandian	ʐ o ŋ ⁴	1 7 8 9 4 7 8	AXT_AXT	KA3_NY3	8	8.K.C 8.A.V 8.3.T 8._._ 8.N.C 8.Y.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿka⁵³+ŋu⁵³	0	189 188
2175	WesternXiangxi-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + ʑ u ²²	3025		470	阳平 ?	³¹ ²²	Western Xiangxi	ʐ e ⁴	1 7 4 8 9 3 7 8	AXLT_AXT	TUN3_SY1	11	11.T.C 11.U.V 11.N.c 11.3.T 11._._ 11.S.C 11.Y.V 11.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʈoŋ³¹+ʑu²²	0	187 190
2176	NorthernQiandong-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	ŋ ə ⁵⁵ + nʲ i n ⁵⁵	3025		0	? ?	⁵⁵ ⁵⁵	Northern Qiandong		4 7 8 9 4 7 4 8	AXT_AXLT	NE5_NIN5	7	7.N.C 7.E.V 7.5.T 7._._ 7.N.C 7.I.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ŋə⁵⁵+nʲin⁵⁵	0	192 188
2177	NorthernQiandong-320_cowshed-2	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	l j o ³⁵	3025		0	阴上	³⁵	Northern Qiandong		5 6 7 8	ACXT	LJU2	7	7.L.C 7.J.C 7.U.V 7.2.T	1.6 1.2 3.0 1.0	ljo³⁵	0	191
2178	WesternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ³³ + ŋ̍ */ə ŋ ³³	3025		0	阳平 阳平	³³ ³³	Baheng		2 7 4 8 9 4 7 4 8	AXLT_AXLT	CUN4_NEN4	9	9.C.C 9.U.V 9.N.c 9.4.T 9._._ 9.N.C 9.E.V 9.N.c 9.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tɕoŋ³³+ŋ̍*/əŋ³³	0	187 188
2179	EasternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternBaheng	Baheng, East	pahn1237	t j a ŋ ³³ + ŋ̍ */ə ŋ ³³	3025		0	阳平 阳平	³³ ³³	Baheng		1 6 7 4 8 9 4 7 4 8	ACXLT_AXLT	TJAN4_NEN4	2	2.T.C 2.J.C 2.A.V 2.N.c 2.4.T 2._._ 2.N.C 2.E.V 2.N.c 2.4.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tjaŋ³³+ŋ̍*/əŋ³³	0	187 188
